Source,Exercise,Participant,hand,label,Unnamed: 0,Unnamed: 0.1,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
naama_pilot,raise_arms_bend_elbows,13_3.xlsx,left,1,561,4,1.7457998,-1.992484084,1.667808507,0.251597082,0.96712399,-1.474574241,2.380933355,-1.657508112,-0.699740075,-2.000387522,-0.000731363,-8.113109424,9.81903459,7.930476616,8.23243688,-32.17582892,18.65896982,10.79284521,9.343348433,6.132110298,4.357470799,2.720365015,6.811426778,5.076015092,7.556637975,4.613807528,4.66210586,-1.077475236,5.583001791,2.031553046,-1.747645776,0.540121737,-1.681358616,0.128520195,-0.364815725,1.994483405,2.649944213,-1.688902051
naama_pilot,raise_arms_bend_elbows,13_3.xlsx,right,1,562,5,0.977007227,-1.026612366,2.371090883,-1.936942212,0.970650616,-0.583154965,3.420761093,-1.691659164,-0.998359886,-2.144417293,-0.263762921,-4.067923147,4.237236581,4.744591267,5.633787385,-12.3178253,8.489949508,6.671011651,6.009235434,3.113870993,2.164991224,1.154312798,3.877121514,3.472379933,2.552399127,2.247629533,3.281699778,-1.077475236,2.977076906,2.055813467,0.593829106,1.451399245,-1.681358616,-0.308867321,-0.845829388,2.9357332,2.649944213,-1.688902051
naama_pilot,raise_arms_bend_elbows,15_1.xlsx,left,1,563,6,0.464478846,-2.359353103,-0.006317519,0.347228601,-0.340806597,-2.33384574,-0.404716284,-0.79234814,-0.41889497,-0.513666992,1.286405687,-1.639063222,0.92417735,4.286271808,2.467402897,-1.606982048,1.072051419,4.020002362,2.517128137,2.199919114,0.367383312,2.142026976,1.704947024,-0.73154492,-0.501709035,2.003885664,0.972129112,7.499677828,3.565285731,2.117511498,-1.063898996,-0.405501154,-1.737753059,1.955356664,1.19983973,0.971519601,3.731519097,-1.688902051
naama_pilot,raise_arms_bend_elbows,15_1.xlsx,right,1,564,7,0.464478846,-2.299439112,0.01441967,-0.841974591,0.072674964,-1.526162549,2.495271121,-1.174839917,0.65826798,-1.34927773,-0.401125483,-1.42962313,0.249684453,3.939046167,1.275189276,-2.489571042,1.504282817,5.183666442,1.526869573,3.761729203,1.800179351,2.606799083,2.324777685,2.617356618,3.78165871,3.349999126,1.922797196,7.499677828,2.805813104,1.355326431,-1.063898996,-0.405501154,-1.737753059,1.084559447,0.112441558,0.923227159,3.731519097,-1.688902051
naama_pilot,raise_arms_bend_elbows,16_1.xlsx,left,1,565,8,1.233271418,-2.368669317,-0.028505412,0.11200807,1.415071457,-2.313182108,-0.08847953,-0.456091633,0.272116172,-2.143959474,-0.453081445,-10.37973088,13.52795245,6.816084177,5.863843657,-12.69186607,32.89651873,10.26106993,9.059188988,2.469068174,2.865302719,1.589514207,2.225087077,1.385182377,5.178201377,2.120366557,2.940676844,-11.12364347,6.675715871,3.223341438,1.615596833,1.272131538,1.809438674,0.495180482,0.319579283,1.489497759,-0.576307259,0.347964744
naama_pilot,raise_arms_bend_elbows,16_1.xlsx,right,1,566,9,1.489535609,-2.142122522,1.138295647,-0.305497303,0.817319983,-2.345784117,-0.169161331,-0.802105584,0.980112405,-2.110407902,-0.482354509,-10.49820653,16.43310856,4.454936154,5.999067171,-19.00069493,18.21296249,8.849308337,15.8117378,3.83061687,4.130887762,1.9434514,4.118814821,6.755441192,8.591485774,2.226749787,3.66278697,-11.12364347,8.861125878,3.264269603,-0.233272677,1.272131538,1.809438674,0.544268095,-0.006046676,1.226539916,-0.576307259,0.347964744
naama_pilot,raise_arms_bend_elbows,17_2.xlsx,left,0,567,10,0.464478846,-2.543745449,-0.581035866,0.420101065,-0.19602167,-2.329276602,-0.400463801,-0.368875102,-0.2136051,-1.963487333,-0.569849659,-5.101038748,1.641143681,3.049843433,1.080682501,0.170636997,-0.03446145,2.681126829,0.934891918,1.972346304,2.246850174,2.586639799,2.482600207,0.21743894,2.132243821,2.867591992,2.966361076,-7.427411759,6.053208789,2.903738129,2.267439948,3.66270791,-1.61048298,0.608074939,0.477286158,1.334187148,1.854405662,-1.688902051
naama_pilot,raise_arms_bend_elbows,17_2.xlsx,right,1,568,11,0.464478846,-0.874535245,2.988798533,-0.210787915,0.767777299,-1.410727684,2.575920506,-1.284123282,0.505835486,-2.256308189,-0.502686602,-7.116654596,4.721554306,2.613815785,3.002438568,-20.49876881,19.09193163,1.920343669,1.623225504,3.302906576,2.249206915,2.051655954,6.345810795,9.499635013,9.08916451,3.598708671,5.476713852,-7.427411759,5.844946825,2.306979589,2.267439948,3.66270791,-1.61048298,-0.213653147,-0.318060329,1.538165625,1.854405662,-1.688902051
naama_pilot,raise_arms_bend_elbows,17_3.xlsx,left,0,569,12,0.720743037,-2.46573259,-0.491976585,0.460798904,-0.360346643,-2.309562633,-0.422898662,0.12662561,-0.789942082,-1.755396236,-0.555166686,-3.985922208,2.040295533,2.721564518,0.946812436,0.348955227,-0.060925291,2.467287411,0.782202809,0.701192681,-0.328391901,1.618690705,2.199847774,-0.890523789,-0.426452415,1.11001083,1.415128666,-12.07139519,5.535919455,4.375966398,1.27055595,2.981608008,2.024859712,2.234537937,1.492955805,1.935303064,-0.58822544,0.347964744
naama_pilot,raise_arms_bend_elbows,17_3.xlsx,right,0,570,13,0.720743037,-1.89749665,1.282939016,-1.137157002,0.879350364,-2.285430688,-0.222746212,-0.357698394,0.322377451,-1.807337851,-0.565357617,-3.755113602,2.558143188,2.325299771,1.221346911,-0.106047176,0.242267978,3.488666248,2.859218206,0.942277987,0.175126077,0.099641493,-0.243370658,0.52100796,0.721015568,0.355018777,0.736814535,-12.07139519,4.194607376,3.340607997,1.27055595,2.981608008,2.024859712,1.62906203,0.96809983,1.357168636,-0.58822544,0.347964744
naama_pilot,raise_arms_bend_elbows,19_1.xlsx,left,1,571,14,1.489535609,-1.487510121,2.219351602,-0.264984311,2.844459086,-1.967678569,1.649218829,-0.685016264,0.574829289,-1.605368445,0.083238422,-5.600953268,10.7449583,4.309678461,9.274165496,-19.64782777,24.59943455,4.58999928,8.535253785,2.855859775,4.173000557,1.093472314,4.88335392,3.442836298,4.473260841,2.645047624,4.656539722,-2.072614542,4.343303144,1.74088856,0.174057128,0.398194764,0.28660918,0.021327635,0.277624954,0.553583162,-0.425608487,0.121646211
naama_pilot,raise_arms_bend_elbows,19_1.xlsx,right,1,572,15,1.233271418,-1.46504748,1.714197635,-4.699446349,2.611451786,-1.178856083,2.050126419,-1.485877187,0.485571896,-1.696212761,0.192128968,-2.736611011,3.752509285,2.689938794,4.125819536,-6.604662892,4.433348204,4.52667568,5.161662156,2.757973579,3.498588593,0.973333383,5.680696278,4.663798952,4.644437214,2.556859462,4.448075191,-2.072614542,2.933420032,0.324247087,-0.69371184,-1.493074175,0.28660918,-0.006241953,-0.04713114,-0.784915415,-0.425608487,0.121646211
naama_pilot,raise_arms_bend_elbows,20_1.xlsx,left,1,573,16,2.514592372,-2.298979231,-0.329159423,-0.439068288,0.436637735,-2.255317238,-0.343699944,-1.202160759,-0.348559241,-1.333009905,-0.582484238,-1.940229606,0.209161203,3.7964137,0.608101745,-1.396936035,1.005153983,3.563375634,1.154718034,3.910442254,3.064551475,3.143344087,3.553580092,5.860580524,5.070082762,3.671759545,2.974798062,20.81558949,1.746706579,0.578723606,0.148691573,0.819638588,1.099199655,1.162923671,0.684194668,0.581260912,-0.524955446,3.29010567
naama_pilot,raise_arms_bend_elbows,20_1.xlsx,right,1,574,17,2.770856563,-2.225741305,0.268321264,-0.670534706,2.02501203,-2.26683195,-0.377980509,-0.547898508,-0.267061351,-1.399835375,-0.457530244,-2.158174285,0.633417614,2.761955461,0.987757786,-1.38257714,0.570715794,2.468744304,0.801216055,1.798229306,2.183428375,1.694095394,2.663136411,0.550939941,1.90736025,1.844906064,2.625829755,20.81558949,1.28806391,0.562479627,-0.03721124,1.072868587,1.099199655,1.19173146,0.778778936,1.033619635,-0.524955446,3.29010567
naama_pilot,raise_arms_bend_elbows,21_2.xlsx,left,1,575,18,0.464478846,-2.451735226,-0.797151879,0.057767915,0.441909261,-2.313541522,-0.380622013,-1.379746226,-0.87450775,-2.388434674,-0.581393365,-13.32719384,12.58416418,8.102459876,4.529803677,-17.39997704,17.57704649,14.11920049,10.26721608,4.298305997,2.755893338,2.918914895,0.832102444,2.511760702,3.585006127,3.673945916,2.339564898,-15.10420069,11.92338607,5.118216123,1.688652467,-1.498942474,-0.949967318,1.996299886,1.169785834,0.627757292,0.045821765,-1.462583518
naama_pilot,raise_arms_bend_elbows,21_2.xlsx,right,1,576,19,-0.048049536,-2.366969399,0.013712564,-0.554743447,-0.019523236,-1.99182796,1.58660411,-2.021785995,-1.96756637,-2.317014952,-0.668682159,-8.757840767,9.236793022,9.58758066,3.325345387,-20.09004645,9.002059498,12.19018235,6.74930046,7.196445781,-0.1777236,4.133309867,-0.660226802,6.172504981,2.835883633,6.941693195,1.255083941,-15.10420069,11.80033612,5.434151786,1.345852953,-1.498942474,-0.949967318,2.018366548,1.71132125,0.677174378,0.045821765,-1.462583518
naama_pilot,raise_arms_bend_elbows,22_2.xlsx,left,0,577,20,0.464478846,-2.337346114,-0.006840842,1.124417711,-0.354558419,-2.287843278,0.11416498,1.69384841,0.907306734,-0.813629821,-0.530797095,-1.352428021,-0.27712861,1.082977201,-0.109081852,0.16626579,-0.339288358,0.372183103,-0.281681741,-0.220806411,-0.457364539,0.057763875,0.982978498,-0.682909481,-0.823450424,-0.329509604,-0.04220128,25.08047223,0.117941205,1.17681827,-1.911121466,-1.84941233,-0.228177569,1.871753883,2.330931309,2.086369241,-0.313213424,1.253238875
naama_pilot,raise_arms_bend_elbows,22_2.xlsx,right,1,578,21,0.720743037,-2.30988656,0.285695088,0.464371775,-0.287768935,-2.192740802,0.391893756,1.567179055,1.613509354,-1.193777519,-0.289003872,-4.884798702,14.69245127,1.554628755,1.886979003,0.128675041,-0.254179235,3.354504037,11.94401233,0.563283531,3.050017717,0.638605362,4.937463885,2.918895012,8.121238507,-0.136094028,0.773742153,25.08047223,0.431473452,0.826966884,-1.911121466,-1.84941233,-0.228177569,1.553058453,2.01983232,1.641381939,-0.313213424,1.253238875
naama_pilot,raise_arms_bend_elbows,23_3.xlsx,left,1,579,22,0.464478846,-2.533421166,-0.616950208,0.692089443,-0.630089541,-2.338615704,-0.30988427,-1.379746226,-1.20279492,-1.21358026,-0.20695184,-4.735346655,12.60840222,4.023516812,5.687027373,-10.21069532,16.0236052,5.544207837,13.91321895,4.086961932,1.524783015,4.082671623,2.705769818,3.581251376,8.827192156,3.912727106,1.142118477,-10.3180545,7.981125065,4.436020711,-0.062936695,1.472218248,2.0001566,2.785915505,2.006734018,1.894006344,-0.586925274,0.574283277
naama_pilot,raise_arms_bend_elbows,23_3.xlsx,right,1,580,23,0.208214655,-2.29064106,-0.641081075,-0.120612772,-0.588586091,-2.064747321,-0.032887488,-0.913774101,-0.698126612,-1.003685635,-0.387798262,-1.372673653,0.004474017,2.27756475,-0.184037653,0.135467762,-0.224242148,1.357526057,-0.500650996,2.405323585,1.209029917,2.233225787,0.325747658,-0.361278668,-0.648155626,2.38568873,1.689199433,-10.3180545,6.767912524,4.210252403,-0.062936695,1.472218248,2.0001566,2.846096877,1.909670111,1.489013878,-0.586925274,0.574283277
naama_pilot,raise_arms_bend_elbows,24_2.xlsx,left,1,581,24,0.464478846,-2.329649672,-0.471398491,-2.369668806,2.781063046,-2.261853407,-0.373458591,0.655656444,0.490710838,-0.702929254,-0.415720815,-0.661863068,0.21147233,0.613345823,0.142693396,0.440893135,-0.416556701,0.149370384,0.194723337,-0.186030573,-0.323373896,-0.401293698,0.559630539,-0.505656688,-0.783538996,-0.630539812,-0.383459321,18.30404743,0.330603834,0.944426324,-1.788462806,-0.499080677,-0.259822736,0.786952276,0.502599794,2.04480847,-0.304026493,0.80060181
naama_pilot,raise_arms_bend_elbows,24_2.xlsx,right,1,582,25,0.720743037,-2.413178001,-0.650581931,-4.654241798,3.301548901,-2.257257038,-0.079210409,0.014858532,0.350073699,-0.638651504,-0.08615586,-0.633871431,1.792252787,1.008281101,0.279405345,1.18673699,0.629913551,2.351677854,1.873820571,-0.106732546,-0.102299376,-0.680484707,1.688513988,2.047468161,3.891731193,-0.855807354,-0.840401419,18.30404743,0.01487429,0.28666143,-1.98424906,-0.499080677,-0.259822736,0.796562714,0.000492488,1.135463209,-0.304026493,0.80060181
naama_pilot,raise_arms_bend_elbows,25_1.xlsx,left,1,583,26,0.208214655,-2.411302827,-0.554869738,-1.128639707,1.057002277,-2.282832699,-0.14461294,-0.79234814,-0.678293389,-1.995626207,-0.269021374,-7.559914426,10.46799919,8.421430675,6.43496328,-24.4883143,13.95768807,11.47253951,8.520067196,2.113526181,2.689800588,1.4100525,3.127461484,2.31379464,4.059179279,1.405550844,2.660466711,-5.816233836,5.116382412,2.782503056,-1.879904817,-1.414930741,0.936217329,1.134865345,1.085339027,0.218143613,-0.509565448,0.347964744
naama_pilot,raise_arms_bend_elbows,25_1.xlsx,right,1,584,27,0.208214655,-2.429293907,-0.484353994,-1.246469427,0.725459427,-1.924528328,1.709802926,-0.276287806,0.196611463,-1.94801306,-0.58840741,-3.54055287,1.362522881,4.907162816,4.844604396,-2.823394263,3.392660159,9.652578498,8.672391125,1.509105949,2.509645627,0.227086846,3.353840331,0.626049802,1.918923446,0.918656924,3.709748529,-5.816233836,4.489568073,2.636221515,0.749180996,0.788911935,-1.346632759,0.765598132,0.928708669,0.30652459,0.629812612,-1.462583518
naama_pilot,raise_arms_bend_elbows,27_3.xlsx,left,1,585,28,0.208214655,-2.264754655,0.614209151,-2.791119669,0.488713533,-1.692408509,2.253014441,-0.974487082,-0.45635101,-1.202073749,-0.476037064,-0.773670651,-0.065439693,1.389659662,-0.183446059,-0.686552588,0.248969769,1.042671474,0.686663487,1.987286908,1.748363456,1.107359243,3.135349121,1.397158918,2.905962564,1.492945489,2.418953666,4.98813577,1.690392817,1.902068351,0.245592756,0.8318338,-1.724143734,0.617435395,0.874766737,2.542048234,3.412707768,-1.688902051
naama_pilot,raise_arms_bend_elbows,27_3.xlsx,right,1,586,29,0.464478846,-1.560935687,2.601907338,-2.79950404,2.787269278,-1.607643965,2.045223026,-0.696725196,0.100869389,-1.377845619,-0.36121498,-1.193269488,1.329085913,0.964363667,1.412020895,-0.378068397,0.416721284,1.621826252,1.404143412,0.447494761,-0.081105039,0.489175099,2.905849349,0.788427304,1.513926965,0.409931913,0.808150273,4.98813577,1.09095552,1.302368805,0.245592756,0.8318338,-1.724143734,0.622598635,0.467027811,2.420315186,3.412707768,-1.688902051
naama_pilot,raise_arms_bend_elbows,29_1.xlsx,left,1,587,30,0.977007227,-2.20841427,0.427989006,-2.285866852,1.324671939,-2.047080399,0.484721797,-1.441218119,-0.40253071,-1.534373841,0.034932313,-4.644903075,10.76531465,5.070847947,1.072306733,-7.997593554,11.26403105,8.11421035,4.432333479,3.600599148,2.251490209,1.946653774,4.564217419,7.454894422,5.51390113,2.20608369,2.917544187,1.149741305,3.835049376,0.829815065,-1.927594685,-0.492258797,0.045248859,0.592666908,0.207979259,-0.244933858,-0.380253189,0.121646211
naama_pilot,raise_arms_bend_elbows,29_1.xlsx,right,1,588,31,0.208214655,-1.461160369,1.180243886,-4.386334552,2.09143735,-1.975404731,0.700119373,-1.202160759,0.079379187,-1.142557315,0.289849324,-0.954343794,0.593702356,3.339773914,1.755731661,-1.320490842,0.216961336,4.790078244,3.387282277,0.857485557,0.435010244,-0.370640802,1.256181204,0.759814506,0.165374055,0.266557004,0.689219285,1.149741305,1.584409024,0.32512427,-1.927594685,-0.492258797,0.045248859,-0.110272882,-0.486318494,-0.528048394,-0.380253189,0.121646211
naama_pilot,raise_arms_bend_elbows,2_2.xlsx,left,1,589,32,1.233271418,-1.948093981,0.158780094,-0.970471806,0.910387451,-1.843252116,0.08218449,0.437089714,1.117424216,-1.067169832,-0.479847115,-1.222940864,0.481343084,1.235030127,-0.222609345,0.26368635,-0.301605449,1.066157302,0.02338219,0.259451919,-0.037487636,-0.213849299,-0.302287383,-0.853031875,-0.285355074,-0.376719902,-0.142891572,2.287043369,1.444290789,1.457985362,-0.296101301,0.26424808,0.812760656,1.763744891,1.078476814,1.357816104,-0.496684645,1.026920342
naama_pilot,raise_arms_bend_elbows,2_2.xlsx,right,1,590,33,1.233271418,-2.057092519,1.278686493,-0.818260907,0.688855062,-1.867386671,-0.005471118,0.416073683,0.181114958,-1.083651306,-0.506618584,-1.19371166,-0.124157785,1.665502512,0.244116538,-0.409017521,0.059800324,2.296415516,0.600856594,0.079198934,-0.586976939,-0.4229702,-0.7296983,-0.975986839,-0.0522542,-0.556064475,-0.328301651,2.287043369,2.000777329,1.416206173,-0.296101301,0.26424808,0.812760656,1.672934866,1.026223902,1.491292653,-0.496684645,1.026920342
naama_pilot,raise_arms_bend_elbows,30_1.xlsx,left,1,591,34,0.977007227,-2.47808065,-0.451728124,-0.436051074,2.44627788,-2.339825612,-0.638451647,-1.714426531,-1.022602839,-0.796370055,-0.480177459,-1.120237477,0.164740163,2.513847874,1.27449182,0.09011032,-0.129767385,2.105592236,1.510659024,6.093147289,3.160020956,4.035489178,3.262976853,7.646015274,5.447735596,5.364515713,2.880000739,16.12421848,1.909015697,0.906161366,0.280660839,-0.146725843,-0.467820385,0.629642036,0.509717596,1.2101858,-0.233659569,0.347964744
naama_pilot,raise_arms_bend_elbows,30_1.xlsx,right,1,592,35,0.977007227,-2.343843345,-0.622839888,-2.869457726,1.421122037,-2.389306392,-0.695664177,-0.883417611,-0.67782633,-0.760660195,-0.458190624,-0.661286119,-0.025708555,1.488314457,-0.051639079,0.635063305,-0.216504964,1.682476583,0.46001587,1.522275983,1.101346408,0.686374361,1.826367035,1.003190805,1.455410355,0.845801697,1.424221584,16.12421848,0.533257101,0.110060993,0.280660839,-0.146725843,-0.467820385,0.403983687,0.081794395,0.674476129,-0.233659569,0.347964744
naama_pilot,raise_arms_bend_elbows,31_1.xlsx,left,1,593,36,2.258328181,-2.51933961,-0.409150191,0.308266913,-0.303929916,-2.36662689,-0.392581392,-1.395013755,-0.040117074,-1.775065303,-0.448012251,-3.860102456,1.38248297,6.769196252,2.530327467,-7.137631204,3.115196542,6.571569348,2.363544706,5.766684476,3.408803703,3.583748609,1.935411549,4.168017304,3.959055185,5.577650108,2.906734763,5.793724732,5.008095658,2.044354712,-1.814730118,-1.783761949,2.987782813,0.599993982,0.917602376,0.26626408,-0.628701414,3.969061268
naama_pilot,raise_arms_bend_elbows,31_1.xlsx,right,1,594,37,3.283384945,-1.924226272,2.812730748,0.090914211,-0.085949459,-1.567823199,3.262059949,-1.306240154,-0.22762617,-2.009229964,-0.509324575,-5.63002864,8.454571734,5.875809776,2.9989609,-7.946114984,2.615635366,7.327930869,5.969979401,3.850980522,2.372302192,2.694544084,2.919248852,2.474429304,2.938447182,3.677310225,2.583997517,5.793724732,4.739683392,1.776422982,1.260508676,-1.783761949,2.987782813,0.337754294,0.931972635,0.271994486,-0.628701414,3.969061268
naama_pilot,raise_arms_bend_elbows,32_2.xlsx,left,0,595,38,0.720743037,-2.260340778,-0.504793187,0.0530377,-0.187772054,-2.253453572,-0.32598798,-0.966208039,-0.308660378,-1.817076904,-0.68618289,-3.588641493,0.474741832,6.901629102,1.673943905,-5.930224624,2.609494297,7.483276918,3.646070437,2.765596015,1.609392126,2.820471827,1.655503799,2.106919511,2.477799142,2.784591652,1.463102319,-9.654628301,7.588963887,4.042625745,1.07937484,2.009341794,1.514108625,2.710018957,1.488948763,1.58136946,-0.557536125,0.347964744
naama_pilot,raise_arms_bend_elbows,32_2.xlsx,right,0,596,39,0.720743037,-2.47813429,-0.789977759,0.268950979,-0.458503731,-2.358949721,-0.319588182,-0.506721164,-1.177800655,-1.680730164,-0.685656387,-3.162616712,0.02801205,4.296395845,-0.034747471,-1.035195427,1.885360246,4.262991043,-0.031605501,1.410740147,-0.45567212,0.877095648,-0.235347943,-0.380072315,-0.741287317,0.374524013,-0.550587008,-9.654628301,6.390423538,4.178424778,1.07937484,2.009341794,1.514108625,2.635191409,1.67359585,1.930796418,-0.557536125,0.347964744
naama_pilot,raise_arms_bend_elbows,33_2.xlsx,left,1,597,40,1.489535609,-2.346326076,0.095482873,-0.716439955,0.731442624,-2.25496646,0.093957425,-0.392292965,1.670846542,-1.523745906,-0.00811618,-6.541265182,12.87421131,5.597103697,5.221159173,-16.87198527,15.92428974,8.117793966,9.889625776,3.021226987,3.816990072,1.736833192,2.613540636,2.080399723,2.484967768,2.504789807,3.587583224,10.24815782,2.813241443,1.04487338,-0.663140896,-0.194055815,0.418561873,1.223445986,0.850017453,0.254252753,-0.446441656,1.253238875
