Source,Exercise,Participant,hand,label,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
naama,bend_elbows,10_1_2.xlsx,left,0,3,-0.011395724,0.010200093,0.956263747,0.057316682,0.089780667,0.012497877,21.33333333,17.24335621,56,16.09347694,-0.482891235,0.163300366,1.824525788,0.234159192,-2.280444559,1.084758597,29.62746962,4.505420301,2.319309887,1.97712021,2.326071502,0.676211579,3.296419034,6.360627886,55.30228122,33.40704443,252,0.012557763,0.036592763,0.059171598,0.295857988,0.236686391,0.174090289,0.222122734,0.440973583,126.75,4
naama,bend_elbows,10_1_2.xlsx,right,0,3,0.00751462,0.009737603,0.972767203,0.0245226,0.005969685,0.015403974,31.33333333,6.506407099,62,3,-0.454756145,0.017019246,1.289609628,0.174201433,-1.305066589,1.121353516,13.08801492,1.52365222,0.951598124,0.223008196,1.471353101,0.215640768,0.218701645,0.190060987,17.46920977,5.005837643,252,0.011805307,0.036337206,0.059171598,0.295857988,0.236686391,0.187431539,0.237271949,0.427498831,126.75,4
naama,bend_elbows,11_1_1.xlsx,left,1,5,-0.003283575,0.028516915,1.012051574,0.013084286,0.050673083,0.032983128,5,0,62,14.6628783,-0.48299654,0.138861197,1.365589319,0.293003689,-0.487287384,1.428037285,17.35023186,3.921262186,5.702100246,0.108974695,2.952406462,0.186275729,35.51645394,3.48660803,89.40860027,4.668633261,269,0.012066047,0.035575627,0.22181146,0.33271719,0.277264325,0.164208582,0.339451297,0.349238284,108.2,5
naama,bend_elbows,11_1_1.xlsx,right,1,5,-0.004170172,0.016557354,0.964135479,0.02019316,-0.016483029,0.020603899,6.2,1.303840481,55,11.06797181,-0.517535631,0.127829682,2.081503809,0.267197313,-4.312372916,1.188770884,32.01453001,3.942825723,4.611392169,0.88255483,2.905000523,0.302624501,13.47188514,28.19858008,72.29960792,12.83958042,269,0.012609106,0.035351818,0.22181146,0.277264325,0.33271719,0.165921997,0.337091003,0.341461578,90.16666667,6
naama,bend_elbows,11_1_2.xlsx,left,1,5,0.037393058,0.018065414,0.94795436,0.082357616,0.052765864,0.034645487,11.4,4.669047012,32.6,20.45238372,-1.013392665,0.446271973,1.613291637,0.379729331,0.054546853,2.739525731,23.62915238,9.006710495,2.690284463,1.163797148,2.29972197,0.563394072,12.87129144,31.38079963,37.94927585,7.174158021,131,0.019102012,0.041812076,0.339622642,0.452830189,0.679245283,0.131274756,0.161227739,0.374467045,44.16666667,6
naama,bend_elbows,11_1_2.xlsx,right,1,4,-0.019940803,0.016075799,0.930163264,0.02503732,-0.006205264,0.015769765,6.5,1.914854216,42.5,22.4870333,-0.733300212,0.251391395,2.121978973,0.549833504,-3.594322277,3.058910279,33.7567471,9.028209708,4.362809151,1.049702754,2.584346664,0.441189221,26.68758563,16.46344107,61.28363589,17.56477785,131,0.021039253,0.041996627,0.226415094,0.452830189,0.679245283,0.134514076,0.154268112,0.367960441,44.16666667,6
naama,bend_elbows,12_1_1.xlsx,left,0,5,-0.00714661,0.022552617,0.951360644,0.032170922,-0.003908289,0.006376246,15.4,6.804410334,45,14.98332406,-0.728388511,0.464569692,1.997866534,0.582859681,-3.395764969,2.910261421,28.76448341,12.075845,2.402668261,1.692681107,2.321014706,0.648735401,7.05590738,16.9806004,47.14820628,28.45685905,247,0.013413324,0.032245871,0.786290323,0.423387097,0.362903226,0.172848893,0.2229401,0.292995191,82.66666667,6
naama,bend_elbows,12_1_1.xlsx,right,0,6,0.030236039,0.106782483,0.941424559,0.016964103,0.043958777,0.030175071,7.5,4.679743583,61.5,23.57753168,-0.453711635,0.136587295,1.87618489,0.291526703,-3.253838371,1.547486478,29.49273575,4.646782901,4.274981496,1.566457156,2.62393965,0.581407989,22.48663408,16.78705903,68.96562632,28.35356794,247,0.012285938,0.030342638,0.786290323,0.423387097,0.362903226,0.15616803,0.196922242,0.262205872,82.66666667,6
naama,bend_elbows,12_1_2.xlsx,left,0,5,-0.02345235,0.017235298,0.962288595,0.0363334,0.002799346,0.020238933,5.6,0.547722558,53.2,3.563705936,-0.523226337,0.056394132,1.950251911,0.192552095,-2.802379252,1.029498372,29.64881798,5.56071244,5.145195611,0.514174892,2.91221173,0.258498539,19.30076394,17.73053564,92.26994571,6.272024925,171,0.014564761,0.039193375,1.304347826,0.869565217,0.434782609,0.101275823,0.247001559,0.390810883,69,5
naama,bend_elbows,12_1_2.xlsx,right,0,5,-0.014914471,0.014768616,0.957590361,0.020937212,0.032167659,0.026035767,5,0,54.6,4.159326869,-0.412745546,0.123264242,1.784077876,0.248566581,-3.792897232,0.790436004,30.2907128,2.76506398,5.483305422,0.157779149,2.92801839,0.091336317,35.07348596,3.072292871,88.68171512,2.294406881,171,0.015205667,0.034534895,1.304347826,0.869565217,0.434782609,0.099115888,0.212048665,0.330481242,69,5
naama,bend_elbows,13_1_1.xlsx,left,0,3,0.003989577,0.002067935,0.92657294,0.016846936,-0.00021507,0.005179549,16.33333333,1.527525232,61,2.645751311,-0.450802102,0.015370799,1.433847639,0.230847115,-0.733226659,1.06849079,18.59227474,3.92922396,1.673733402,0.205639109,1.867956109,0.232736747,3.024320685,0.859844448,24.72246737,6.188143303,191,0.012850441,0.045146972,0.78125,0.703125,0.234375,0.089652854,0.12740026,0.584580871,128,3
naama,bend_elbows,13_1_1.xlsx,right,0,3,0.004611424,0.001003786,0.908988915,0.029471734,0.012016492,0.011363899,13.66666667,1.527525232,54,4.582575695,-0.463934146,0.034228998,1.724680181,0.050490134,-3.563255413,0.367111099,23.2969181,2.370709189,1.999975537,0.285889821,2.220954612,0.145203698,-0.99528722,1.895942633,40.57102021,5.449366361,191,0.013145766,0.041661785,0.78125,0.703125,0.234375,0.090635759,0.116090274,0.531730657,128,3
naama,bend_elbows,13_1_2.xlsx,left,1,4,0.005409404,0.005601386,0.920089229,0.034933349,0.004498697,0.005950521,37.5,12.06924466,44,16.18641406,-0.67826557,0.207627815,1.366866826,0.28017683,-0.432788661,0.662319156,15.44695491,4.270964326,0.784328308,0.224368023,1.049107736,0.081481517,0.164891394,0.3740336,10.81610927,0.835777678,331,0.007150655,0.032411071,0.722891566,0.271084337,0.225903614,0.14320612,0.252988621,0.459704145,132.8,5
naama,bend_elbows,13_1_2.xlsx,right,1,5,-0.009618984,0.01878954,0.881523338,0.088266853,-1.52E-05,0.018532009,7.6,3.286335345,50.4,26.34957305,-1.405576404,2.216312975,1.681687674,0.051905012,-0.504351976,5.717214416,36.68803157,27.01228577,3.822404073,1.317107524,2.571131428,0.403513525,21.07932631,27.64408206,56.92449592,18.58137176,331,0.009327324,0.033243318,0.180722892,0.271084337,0.225903614,0.145376326,0.249590783,0.472890363,132.8,5
naama,bend_elbows,14_1_1.xlsx,left,0,4,0.000834237,0.024920671,0.977568298,0.009928767,0.125514536,0.179443226,5.5,0.577350269,60,4.898979486,-0.372031577,0.126261969,1.641301895,0.46866549,-3.35482247,0.429236342,25.67756549,5.591772939,5.13180433,0.426325175,2.78091958,0.314213044,22.24194362,14.11616407,84.72582417,8.421318873,260,0.01166484,0.038787398,0.344827586,0.287356322,0.229885057,0.153436487,0.272491161,0.470347581,130.5,4
naama,bend_elbows,14_1_1.xlsx,right,0,3,-0.00544064,0.017258065,0.927849483,0.063983948,-0.005675604,0.016809137,9.666666667,5.033222957,61.66666667,7.505553499,-0.425223829,0.07097107,1.757208069,0.102833715,-3.297205013,0.367750512,25.21419694,2.535407693,3.458060829,2.08432712,2.468507106,0.690320741,18.89452748,19.37390035,53.30920518,36.08874802,260,0.010721312,0.036560426,0.344827586,0.287356322,0.229885057,0.140568691,0.244783746,0.448597468,130.5,4
naama,bend_elbows,14_1_2.xlsx,left,0,5,0.013507455,0.029630477,1.004453584,0.020940039,0.030331858,0.038534407,7.4,3.209361307,62.8,2.774887385,-0.449744509,0.02459631,1.802818905,0.204867294,-2.219813251,1.599721048,28.21835017,3.776916013,4.400115417,1.392921501,2.573176387,0.202617193,10.29729844,9.740477111,74.60782446,18.45443152,386,0.009643727,0.032059889,0.077419355,0.038709677,0.232258065,0.158326636,0.166526952,0.498006779,129.1666667,6
naama,bend_elbows,14_1_2.xlsx,right,0,5,-0.007464504,0.021453282,1.00540716,0.013510399,0.033836731,0.021131497,6,1,66.8,0.447213595,-0.420935631,0.011779545,1.640649297,0.179334047,-1.530825357,1.032791943,24.74641375,3.345121595,4.898311492,0.864166703,2.938234652,0.394065411,29.35466211,15.47972203,74.40570751,15.01777437,386,0.009505142,0.031457689,0.038709677,0.077419355,0.232258065,0.148846273,0.163688997,0.488853248,129.1666667,6
naama,bend_elbows,15_1_1.xlsx,left,1,2,-0.01263881,0.039764724,1.014846354,0.007484763,-0.010027193,0.047920617,6,1.414213562,32.5,20.50609665,-1.132910515,0.719853766,2.808929039,1.148369531,-7.525183689,8.6687384,45.17966566,18.59437978,5.005415054,1.390928426,3.221219588,0.002641011,31.89530648,9.797099958,81.22897552,22.39163042,95,0.031007345,0.051140919,0.777202073,0.310880829,0.466321244,0.212887342,0.270045572,0.278735623,64.33333333,3
naama,bend_elbows,15_1_1.xlsx,right,1,4,0.036270417,0.159936468,0.931488958,0.028039494,0.045201942,0.195874785,4.75,0.5,36.75,24.82438317,-1.144349864,0.986748524,2.601632293,1.27486417,-9.159393286,8.956291813,42.28957756,22.2484244,5.220562347,0.301376574,2.504939528,0.559962614,30.05640408,7.969783263,82.41366524,6.990203263,95,0.028912168,0.043568955,0.777202073,1.243523316,0.466321244,0.180067685,0.191288663,0.229166632,64.33333333,3
naama,bend_elbows,15_1_2.xlsx,left,0,3,-0.011392915,0.045322586,1.027432624,0.012730311,-0.030021847,0.008026542,5,0,48.66666667,11.01514109,-0.625178227,0.137813759,2.108378468,0.412632403,-4.273526552,1.70499282,29.64810587,9.982417832,5.887223549,0.249564665,3.115663881,0.135326764,36.72423458,2.552276417,95.78481939,4.687734733,170,0.016547211,0.046689797,0.175438596,0.263157895,0.350877193,0.240460621,0.325864357,0.344067464,85.5,4
naama,bend_elbows,15_1_2.xlsx,right,0,3,-0.004340433,0.033292572,0.940705628,0.028194348,0.05586225,0.068190663,15.66666667,9.291573243,47.66666667,15.50268794,-0.582191435,0.140214488,1.735372007,0.346409551,-2.482514133,3.212628969,24.04298072,2.905841631,2.739914246,2.565395645,2.190220035,0.864989271,14.74949396,19.35211634,45.45522481,41.44267567,170,0.01645326,0.043448093,0.175438596,0.263157895,0.350877193,0.218237021,0.298462672,0.343779267,85.5,4
naama,bend_elbows,16_1_1.xlsx,left,1,5,0.017247953,0.073744753,1.00434692,0.023501614,0.000476317,0.023845222,7.6,4.098780306,49,3.240370349,-0.587765114,0.031153795,2.0504747,0.169644437,-3.443940552,1.111442675,30.31331685,3.684266832,4.560106905,1.918671953,2.685409068,0.744610324,18.08212586,22.48163238,76.78278125,25.00798501,262,0.013788061,0.035809373,0.056925996,0.284629981,0.227703985,0.248080254,0.256831338,0.307057974,131.75,4
naama,bend_elbows,16_1_1.xlsx,right,1,5,0.156803698,0.266015984,0.896369043,0.04383116,0.101418018,0.110222311,18.2,21.09976303,55,11.40175425,-0.446320137,0.136912983,1.209170124,0.125181438,-0.915243541,1.28953406,14.07486339,3.518135217,2.814008501,2.244043482,1.358715985,0.882496118,8.589327413,16.05676282,42.98228344,35.83379324,262,0.010354825,0.032356695,0.227703985,0.284629981,0.056925996,0.262517297,0.263578929,0.268503975,527,1
naama,bend_elbows,16_1_2.xlsx,left,0,11,0.021700475,0.053755564,0.988802775,0.02971422,0.002715027,0.011564255,10,6.131883887,58.81818182,6.079772723,-0.496863348,0.050439704,1.485646126,0.191203792,-1.163148687,0.995567809,20.38810178,4.897533726,3.54291966,1.554810018,2.705428275,0.532344264,17.87521562,14.98505867,59.89083863,25.32215853,700,0.006302573,0.021835522,0.34212402,0.277975766,0.320741269,0.167409141,0.213394514,0.360908765,93.53333333,15
naama,bend_elbows,16_1_2.xlsx,right,0,11,0.025008122,0.017794422,0.954104074,0.015011038,0.044239852,0.019761341,24.18181818,12.92144096,50.45454545,8.675985666,-0.544641812,0.082300142,1.511183322,0.159499235,-1.360460116,1.153107396,21.24818323,2.66119714,1.824089372,1.655738496,1.728579203,0.777241802,6.58571684,15.10762657,33.04334641,25.59144213,700,0.00562488,0.020413219,0.34212402,0.277975766,0.320741269,0.159328803,0.20233251,0.348571413,93.53333333,15
naama,bend_elbows,2_1_1.xlsx,left,1,4,-0.023475629,0.021619046,0.992106079,0.02936273,-0.016531612,0.018349558,13.5,9.949874371,62,15.03329638,-0.48099611,0.109998113,1.703262289,0.196446669,-2.33008365,0.537552968,22.42891095,4.28085144,3.63513801,2.652093355,2.594592952,0.716375079,18.67229917,22.33024496,66.62999643,33.53328735,226,0.011919725,0.029068911,0.198237885,0.264317181,0.462555066,0.161975957,0.171936546,0.22912557,64.85714286,7
naama,bend_elbows,2_1_1.xlsx,right,1,4,-0.006438128,0.030884303,0.958649797,0.028856444,0.017314268,0.027560644,5.25,0.5,71,19.42506971,-0.394214378,0.095813662,1.51295395,0.137412074,-1.270296508,1.53984948,21.7120913,5.116368255,5.200733031,0.403788083,3.065023334,0.283008378,35.05467206,10.42246192,88.43140488,7.333950007,226,0.011769911,0.027551698,0.198237885,0.264317181,0.462555066,0.147963582,0.160948721,0.213446414,64.85714286,7
naama,bend_elbows,2_1_2.xlsx,left,0,6,0.013910578,0.010884584,0.987101135,0.02256197,0.023568412,0.027939086,18.33333333,3.141125064,30,12.79062156,-1.105122821,0.468518587,2.161604009,0.649892682,-3.259930264,3.600278319,32.75484428,12.26359954,1.623730609,0.248761771,1.900225692,0.236634011,0.834691989,1.490814443,29.06059605,5.926706788,250,0.013908425,0.037508018,0.478087649,0.059760956,0.298804781,0.265081891,0.266553793,0.292867142,100.4,5
naama,bend_elbows,2_1_2.xlsx,right,0,6,-0.01128334,0.021241935,0.998185702,0.030121144,-0.007866844,0.026950376,8.666666667,4.844240567,39.83333333,7.960318252,-0.749497196,0.170045809,2.357489544,0.488915743,-3.927323367,3.01681752,40.00596267,17.46349571,4.17695636,1.759351348,2.997180019,0.294132969,18.33510534,18.59327366,77.25902275,20.06170578,250,0.016045048,0.037467674,0.059760956,0.478087649,0.298804781,0.227380276,0.282355162,0.295502863,100.4,5
naama,bend_elbows,3_1_1.xlsx,left,0,5,0.070231857,0.219413364,1.002183324,0.032769296,0.169037473,0.372682755,5.6,1.341640786,94.6,35.07563257,-0.244079586,0.083120623,1.179382442,0.440993729,-0.724213535,0.711741054,19.09541609,7.411581319,5.044829145,1.708803869,2.827125829,0.649943478,29.12687837,17.45283397,86.02677157,21.4900804,385,0.007992537,0.017904146,0.776196636,0.543337646,0.232858991,0.111576886,0.125640327,0.136897075,128.8333333,6
naama,bend_elbows,3_1_1.xlsx,right,0,5,0.033683053,0.01194438,0.933840435,0.011625092,0.019899858,0.033885493,18.8,5.585696018,61.8,10.84896308,-0.430777018,0.061440619,1.761751762,0.248935197,-2.797766352,1.451563515,27.23112989,4.963767393,1.504891644,0.376384368,2.075233676,0.240455971,3.573052071,2.332004127,33.37507169,5.699547267,385,0.009046636,0.030899635,0.194049159,0.271668823,0.232858991,0.218435851,0.294484636,0.353458456,128.8333333,6
naama,bend_elbows,3_1_2.xlsx,left,0,10,0.001892376,0.0282608,0.995557544,0.028962875,0.027736129,0.03382386,9,4.5704364,50.8,7.480344615,-0.566051542,0.095086023,1.840288737,0.318176763,-2.336284445,2.077717447,28.01208126,5.419245509,3.909441489,1.657670955,3.017951995,0.366260079,14.82167784,20.60161777,75.32317475,17.58529608,754,0.007075005,0.021428168,0.298013245,0.01986755,0.258278146,0.18840256,0.261669969,0.280008184,116.1538462,13
naama,bend_elbows,3_1_2.xlsx,right,0,10,0.012234696,0.011589273,0.930476153,0.01216335,0.005268159,0.016768923,14.8,4.263540521,48.1,8.812238964,-0.583290521,0.139853835,1.906749972,0.324105682,-2.469606407,1.727392736,30.02310748,7.490943124,2.000987898,0.67488096,2.150181397,0.318221871,4.29854776,4.279934261,35.33675193,11.7835845,754,0.006751978,0.021793101,0.298013245,0.258278146,0.01986755,0.188299237,0.280816789,0.281757322,1510,1
