Unnamed: 0,Source,Exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
49,ODS,bend_elbows,902202104a.xlsx,right,-0.41295861,-0.52346265,-0.477559652,-0.694522678,0.09074791,-1.617071847,-0.689368045,-0.634501199,-0.594904485,-1.098653722,0.015290561,-0.855636963,0.526789862,1.500879091,0.031597918,-1.61792044,0.844858518,1.294668197,-0.552734756,0.458250677,0.152686787,0.41572183,-0.762722014,0.680614536,-0.104257902,0.260674032,0.089406802,-1.114554195,1.653417963,1.093117812,0.273784668,-1.266573704,1.640106692,1.366489678,-0.005877174,-0.798427636,-0.366658955,0.230202369
50,ODS,bend_elbows,902202104b.xlsx,left,-0.41295861,-0.758668333,-0.469251867,0.415237507,-0.415391157,1.189991365,-0.351884938,-0.761477801,-0.887893206,-1.458498892,-0.346024234,-0.804338066,0.821146209,1.013808913,0.738136188,-0.943644056,1.617025482,1.222957727,0.14625729,0.874527174,-0.441253033,1.167813533,-0.866136266,0.338485244,1.038106425,1.183608797,-0.822682183,-1.955058803,2.888298769,2.131992092,0.990158341,0.407295436,2.05285687,-0.024148097,0.960162385,0.127755741,-0.395411882,-0.511560819
51,ODS,bend_elbows,902202104b.xlsx,right,-0.41295861,-0.600512933,-0.82743144,0.124418278,-0.155447632,1.088165582,4.544987005,-0.380547997,0.283804684,-1.566452443,-0.499454204,-1.028945033,1.197925121,1.636783018,1.978472497,-2.326523353,0.271579857,1.628728049,1.191624223,0.433319635,0.14776277,0.579941609,-1.002546192,-0.078593311,0.621845878,0.839761689,-0.470458899,-1.955058803,2.588380632,2.312188712,0.990158341,0.407295436,2.05285687,0.209862266,1.010644069,0.110044173,-0.395411882,-0.511560819
52,ODS,bend_elbows,902202105b.xlsx,left,3.732510511,-0.129070846,0.234034711,0.828452266,-0.268437174,3.705313869,1.061071237,-0.95789473,-1.141600419,-1.398524697,-0.826892385,-0.512941728,-0.33996479,0.421673083,0.542063899,-0.888545055,0.29888703,0.316720152,0.33311086,1.278983023,-1.230039335,0.795119008,-0.768305018,1.378140601,-0.644516306,0.993038469,-0.919075577,1.733822532,-0.58753383,-1.043810298,0.4535033,0.257431031,1.191850356,-0.694940507,1.796473421,-0.275596257,-0.3300146,2.826373526
53,ODS,bend_elbows,902202105b.xlsx,right,3.732510511,0.239864427,-0.610609665,-2.31670859,-0.286825587,0.205253417,0.821131221,0.361471515,0.294513967,-1.870821483,-0.62439578,-1.277601784,0.32021636,1.466205306,-0.273641214,-1.486942635,-0.257320012,1.455737992,0.293518271,-1.036556527,-0.477810785,-1.078754097,-0.529474319,-1.343059876,-0.681948525,-0.906959202,-0.256961698,1.733822532,-0.956506351,-1.49495967,0.573872125,0.257431031,1.191850356,-1.181173975,1.128442032,-0.520952661,-0.3300146,2.826373526
54,ODS,bend_elbows,902202106a.xlsx,left,0.04764907,1.170056664,0.4953608,0.399167512,-0.37833442,0.048111509,0.083119838,0.611456699,1.116272433,0.637599225,-0.268569678,0.607067408,-0.585478796,-0.503180649,0.550954329,0.673026252,0.058204277,-0.367007025,0.506269043,-0.762075306,0.658069219,-0.507769135,1.241734955,-0.370163255,0.869167114,-0.920800727,1.093502674,0.164880597,-0.73489437,0.2458886,-0.116259864,-0.490560411,-0.388793063,1.041879816,0.459846445,0.911416211,-0.123274808,-0.140679225
55,ODS,bend_elbows,902202106a.xlsx,right,0.04764907,1.867308634,0.815299112,0.400023902,-0.510847321,0.464631353,-0.782401101,1.778054222,-0.355391867,0.616608257,-0.627268909,0.608329083,-0.684067049,-1.298148187,-0.703710554,1.545268128,-1.45929429,-1.161112567,-0.468900278,-2.051559073,-2.512025099,-3.519701302,-1.194702126,-1.845723674,-2.604799122,-2.775218097,-2.385338877,0.164880597,-1.234337383,0.112597738,-0.116259864,-0.490560411,-0.388793063,0.797521462,0.390962351,0.887390259,-0.123274808,-0.140679225
56,ODS,bend_elbows,902202106b.xlsx,left,0.04764907,1.147573262,1.086039129,0.286000875,-0.310594014,-0.775653243,-0.380590314,-0.332931772,0.157728873,-0.202039506,-1.066309741,0.137229872,-0.712160374,0.726629048,-0.898501335,-0.153470023,0.122508433,0.710592717,-0.660103444,0.168013264,0.402375329,-0.085781889,0.024396235,-0.254489989,1.197419564,0.287404461,0.549070178,-0.769013411,1.219413103,0.436258007,0.085061326,0.350795552,1.633445423,0.659550104,0.514858729,-1.034888449,-0.366158904,0.601083963
57,ODS,bend_elbows,902202106b.xlsx,right,0.04764907,-0.754712034,-0.146430777,0.836455988,-0.231216447,-1.191102885,-0.195996378,0.139262464,0.580853001,-0.065598212,-0.74159966,0.183614105,-0.645899899,0.857086273,-0.050668221,-0.748670446,0.128084794,0.664895971,-0.132470251,0.025223394,1.579360155,0.267895075,0.447664095,0.003309958,0.688051604,0.16866734,1.313447983,-0.769013411,1.389968695,0.533943857,0.085061326,0.589520284,1.093049904,0.620413526,0.447873671,-1.02453917,-0.321029311,0.230202369
58,ODS,open_arms_and_forward,0812202001b.xlsx,left,-0.815170883,-0.888258281,-1.652841757,-0.90775932,-1.178957277,-0.507663867,-0.007158915,0.601480699,1.544989204,-0.077014161,-0.770803564,0.408919121,-0.392062185,-0.459589726,-0.808740567,0.066135285,-0.308396251,-1.015649179,-0.924675187,-0.023682657,0.869210678,0.363535224,-0.136647764,0.554336287,1.131687705,0.607374373,0.447745133,-1.080404791,1.070914743,0.486638741,-0.853519504,0.273721576,-3.970283455,0.548304087,-0.384083973,-1.32885973,5.793368613,-3.402069087
59,ODS,open_arms_and_forward,0812202001b.xlsx,right,-0.815170883,-0.374754092,-1.194168146,-0.121580417,-0.948704352,-0.488281801,0.54571493,1.475581349,0.752946421,-0.709498745,-0.388844906,-0.131640539,0.021652334,-0.29232453,-0.769312061,-0.032460204,-0.178832985,-0.95396906,-0.864169235,-0.940651857,-1.041419196,-0.225319144,-0.434457669,-0.68126167,-0.681431237,-0.24200147,-0.428733537,-1.080404791,0.842393929,0.513166163,0.526014729,0.273721576,-3.970283455,0.963404992,-0.013157985,-1.390173121,5.793368613,-3.402069087
60,ODS,open_arms_and_forward,0812202002a.xlsx,left,0.10189636,-1.461898199,0.597364444,1.164295064,-0.638014166,-1.7951886,0.350250001,2.239229193,0.955098375,-0.126467688,-0.749307543,-0.487791226,-0.257352224,0.638960214,0.786792484,0.178401553,-0.289905237,0.238437632,0.175008034,-0.695785201,-1.017123798,-0.727256531,-1.243071024,-0.448305592,-0.742040839,-0.853213932,-1.074833978,0.869856489,-0.738408404,0.337359902,0.552260875,-0.015684967,-0.103184216,-0.835140179,0.836493028,2.030156159,-0.14559361,0.680413817
61,ODS,open_arms_and_forward,0812202002a.xlsx,right,0.10189636,-0.990836754,0.154606239,1.587911245,-1.527467829,-1.275690454,-0.136402505,2.319212259,0.523235757,-0.445312798,-0.801923901,-0.606265527,-0.325651167,0.646092689,0.409002864,0.051688325,-0.297777676,0.100185692,0.14465309,-0.74775406,-1.133850565,-0.430939023,-1.167399128,-0.535305978,-0.687903254,-0.80684245,-0.957208528,0.869856489,-0.694602614,0.259863423,0.552260875,-0.015684967,-0.103184216,-0.833081491,0.542583782,1.927649921,-0.14559361,0.680413817
62,ODS,open_arms_and_forward,1212202001a.xlsx,left,0.560429982,0.660018298,-0.266734334,-1.195317193,0.288712204,0.758619603,-0.004290155,-0.234913648,-0.286525386,-0.537322386,-0.020352537,0.575641494,-0.056896663,-1.059761588,0.337488257,0.398746924,-0.132795116,-0.761288444,0.609226765,-1.087891657,-0.808555536,-1.054171138,-0.488858954,-0.224335971,-0.365745129,-1.136507844,-0.96527277,0.980509611,-1.27258229,-1.292262076,-0.04961718,0.399103411,-0.200747798,-0.794971137,-0.941873037,-0.675417838,-0.123289553,0.680413817
63,ODS,open_arms_and_forward,1212202001a.xlsx,right,-0.356637261,0.772494482,-1.397622186,-0.182773175,-0.899392796,0.68227241,-0.586504391,0.172999989,-0.416121164,0.325609127,-1.228035253,0.616818269,-0.695419464,-1.156935449,-0.750602595,0.32939673,-0.336462805,-0.963355156,-0.402883342,-0.584661897,-0.219629426,-0.85739636,-0.637958911,0.134312103,0.270186858,-1.120559124,-1.191393716,0.980509611,-1.338939285,-1.48972459,-1.032531566,0.399103411,-0.200747798,-1.336194715,-1.398082076,-0.693280364,-0.123289553,0.680413817
64,ODS,open_arms_and_forward,1502202101a.xlsx,left,-0.815170883,0.032169862,0.229854837,-0.651772046,-1.307678426,-0.099756491,1.228137546,-0.204063037,-1.189205863,-1.423972072,-1.030014353,0.131424141,-0.34181232,-0.022969624,-0.110755146,-0.201273321,-0.094477999,-0.101112196,-0.630538146,-0.613133309,-1.283280285,-0.895422841,-1.443383682,-0.407334338,-0.511059299,-0.900362266,-1.12363198,-2.235346755,1.708577993,1.659441474,1.190532467,-1.803967949,3.57555219,1.629845668,0.290498553,-0.379497333,-0.599531872,-0.544331054
65,ODS,open_arms_and_forward,1502202101a.xlsx,right,-1.273704505,0.276830665,-0.861333542,-0.676062421,-1.161301487,0.386911459,0.137238633,-0.126936509,-1.346880263,-2.157966527,-0.897923016,-0.227351618,-0.489954323,-0.266960153,-0.366995197,-0.093905372,-0.209053889,-0.418937377,-0.516067907,-0.715948168,-1.181102287,-0.593374826,-1.28056728,-0.529450996,-0.559653934,-0.523286297,-0.678463115,-2.235346755,1.663021273,1.521436505,1.190532467,-1.803967949,3.57555219,1.214926241,0.527189337,-0.397146197,-0.599531872,-0.544331054
66,ODS,open_arms_and_forward,1502202102b.xlsx,left,1.477497226,0.937965887,0.43934817,0.319728949,1.517075609,0.9039829,0.77251897,-0.626830671,-0.511645846,-1.406403055,0.253443256,-0.553270043,1.263738946,0.571995614,1.231600969,0.188949544,-0.193875852,0.790552661,1.041828508,-0.070968378,0.738605388,0.154235524,0.557106353,-0.263730239,-0.170936278,-0.059785368,-0.004359365,0.648550244,0.273577174,0.186316448,-1.163554201,0.088890611,0.09553398,1.450124835,0.506764607,0.055907812,-0.188174084,0.680413817
67,ODS,open_arms_and_forward,1502202102b.xlsx,right,0.560429982,1.277240942,-0.58644754,1.701293021,0.581510721,0.236448328,0.618886952,0.448941566,1.418565865,-1.51298842,-0.455587779,-1.443825645,1.030430944,1.92053311,2.078799484,0.027817787,-0.102037064,1.47354252,2.15671368,-0.011922045,0.480578656,0.125891138,0.168572399,-0.772150101,-0.305615588,-0.104960546,0.046811996,0.648550244,0.113906193,-0.020339574,-1.163554201,0.088890611,0.09553398,0.517012042,0.673450486,0.003981138,-0.188174084,0.680413817
68,ODS,open_arms_and_forward,1502202103b.xlsx,left,0.560429982,-0.035729519,0.785398348,-0.029676801,0.884292891,-0.317549493,-0.023751187,-1.0867333,-0.58587848,-0.881675104,-0.236182112,-0.408654431,0.162473156,1.046378631,0.334479809,-0.088550566,-0.140562745,0.792383266,0.021679601,1.431380585,0.998840215,0.659786216,0.942095143,0.378833584,0.944863207,1.312580159,0.963381936,-0.292001295,0.713865002,0.577493255,1.276725125,0.673085908,1.205642455,0.874912582,1.021956696,-0.327157111,-0.372689469,0.680413817
69,ODS,open_arms_and_forward,1502202103b.xlsx,right,-0.356637261,-2.061397138,-0.050994085,0.020297972,-1.546364121,-1.397268462,-1.442420028,-0.441869831,0.571744567,-0.24831207,-0.932973425,-0.045233162,-0.563575223,0.616910957,-0.222538804,0.132965657,-0.310005793,0.109905308,-0.294675081,1.912187888,1.732862154,1.149234079,0.587093128,-1.03260143,-0.031157322,1.339920649,0.840344451,-0.292001295,0.604767707,0.368840248,1.276725125,0.980162923,0.675171039,0.719806285,0.877560242,-0.716466751,-0.294152151,0.272165527
70,ODS,open_arms_and_forward,1502202104a.xlsx,left,0.560429982,-0.087485788,0.278040984,0.216527746,0.767315332,-0.503310883,-0.129089588,1.960621513,2.163339578,-0.734095368,0.322280329,-0.583506861,0.405332802,-0.096808922,2.378514379,-0.243944102,0.724458702,0.152559285,1.707954461,-0.923934399,-0.410009798,-0.769472231,0.296301518,-0.480645409,-0.655178301,-0.894280862,-0.365828798,1.015088712,-0.380753231,0.027246955,-1.173768522,-1.934277109,-0.226630368,1.283644098,0.285176346,0.047886591,-0.117206628,0.680413817
71,ODS,open_arms_and_forward,1502202104a.xlsx,right,-0.356637261,-0.100108248,1.400230385,-0.902696759,0.171943005,-0.056652102,-0.672068404,0.367958712,0.04685183,1.750163526,-0.421527789,0.825277477,-0.420161513,-0.968220017,-0.994430141,0.21749694,-0.334436293,-1.040991934,-0.915630345,-0.687706798,-0.10087953,-0.571752845,0.526217396,-0.495070334,-0.67106672,-0.51640573,0.051676344,1.015088712,-0.486578575,-0.268507035,-0.89457707,-1.934277109,-0.226630368,0.934885025,0.133542632,-0.297449141,-0.117206628,0.680413817
72,ODS,open_arms_and_forward,1502202104a.xlsx2,left,-0.356637261,-0.736504297,-1.289999062,0.143069186,-0.565356098,-0.563662025,-1.31522662,2.422523719,0.789636804,-0.648007189,-0.038103252,-0.307406271,-0.233339076,-0.980481854,-0.810346149,0.198968839,-0.302767192,-0.700386863,-0.54971262,-1.042628607,-0.963501843,-1.138445268,-1.153524231,-0.511466969,-0.77508206,-1.129027238,-1.100878638,-0.485644259,-0.089272784,0.387494378,-0.3423732,0.825653531,-0.174924979,1.117945469,0.013009671,0.378579257,-0.129287992,-0.544331054
73,ODS,open_arms_and_forward,1502202104a.xlsx2,right,-0.356637261,-0.932818307,-0.830099413,0.00824597,0.832492613,-1.073672777,-0.428016332,1.972618973,2.434163102,0.069394307,0.456129825,-0.185485729,-0.181924127,-0.768541913,-0.748500118,0.232783716,-0.296611386,-0.605469122,-0.797077358,-0.826865431,-0.888177481,-0.860294413,-1.212653792,-0.386563744,-0.646362157,-0.860811559,-1.010225628,-0.485644259,0.116091328,0.861011339,-0.3423732,0.825653531,-0.174924979,1.594525871,0.250182249,0.848492538,-0.129287992,-0.544331054
74,ODS,open_arms_and_forward,1502202104b.xlsx,left,-0.356637261,-0.130053204,-0.393444374,0.127290308,-1.090260846,-0.07183848,-0.470596992,1.19278408,0.6635841,0.26411757,-0.877061916,0.357108713,-0.49010283,-1.098733064,-1.054214469,0.215708301,-0.32229687,-0.789014259,-0.815920526,-0.796262647,-0.859025424,-0.464600871,0.329014854,-0.550100364,-0.699987799,-0.287354537,0.19860066,-0.783024525,-0.000661807,0.153471042,0.792193225,0.747674644,0.200292612,0.579643049,-0.071118707,-0.510881637,-0.209210865,-0.544331054
75,ODS,open_arms_and_forward,1502202104b.xlsx,right,0.10189636,1.911080057,2.008458119,0.073326675,-0.709768709,0.425256611,0.677200759,0.652898384,0.878624852,-1.137662178,-0.432187444,0.086747077,-0.461662791,-1.073863579,-0.57683077,0.065669935,-0.289891446,-0.66595097,-0.759094955,-0.70124521,1.211374363,-1.009953803,0.792940914,0.556403245,1.254396822,-0.515176654,1.206142868,-0.783024525,0.420121983,0.24753025,0.792193225,0.747674644,0.200292612,0.88257438,0.082123728,-0.662775427,-0.209210865,-0.544331054
76,ODS,open_arms_and_forward,1502202105b.xlsx,left,-0.356637261,-0.073123229,-0.254420832,-0.301608017,-0.507863292,-0.556780749,0.203317552,0.158003164,-0.112138491,0.069394307,-0.053651763,0.29610337,-0.541040099,-0.882719403,-0.861371359,0.241273641,-0.337975969,-1.100135584,-0.836766173,-0.574078015,-0.832109828,-0.888145127,-0.773546083,-0.489291616,-0.654454621,-0.911735836,-0.900655498,0.468738921,-0.925487011,-0.465628884,-0.0698217,0.44039125,-0.172509242,0.66505201,-0.186213629,0.023655785,-0.129845594,0.272165527
77,ODS,open_arms_and_forward,1502202105b.xlsx,right,0.10189636,-0.19705497,-0.169721877,0.934654467,0.894741602,-0.614713761,-0.453059841,1.412737511,0.917279463,-0.645729723,-0.362811803,-0.225862697,-0.495368841,-0.324031824,-0.664448481,0.151271618,-0.229059754,-0.741081235,-0.867719732,-0.768356558,-0.959966368,-0.433290389,-0.655701063,-0.382378515,-0.472080802,-0.893827308,-0.87459468,0.468738921,-0.568612645,0.270182514,0.396506755,-0.333629338,-0.172509242,1.206339366,0.307535787,0.78771755,-0.129845594,0.272165527
78,ODS,open_arms_and_forward,1502202105b.xlsx2,left,1.018963604,0.183040762,-1.112905847,-0.898723411,0.108056939,0.591768255,-0.423712109,0.129372862,-0.233420867,-0.046135284,0.148479867,0.744002879,-0.626530845,-1.502822182,-0.604385907,0.324006691,-0.242771852,-1.118572318,-0.757843977,-0.623458945,-0.011779327,-0.793684746,-0.244604282,-0.118627236,0.016854393,-0.584822244,0.065843119,1.125741834,-1.219083614,-1.556258619,0.599975772,0.551270233,-0.318999167,-1.756620213,-1.863668364,0.068134252,-0.09490257,0.680413817
79,ODS,open_arms_and_forward,1502202105b.xlsx2,right,0.560429982,0.561434598,-0.337230349,1.105057373,-0.664580834,1.029802149,0.355269048,2.080596112,1.400094141,-0.201168543,0.000497338,-0.330794749,0.390302274,-1.029062766,-0.766774301,0.604639362,0.337926056,-0.539020174,0.334695716,-0.794244602,-0.293843562,-0.629678745,-0.432454564,-0.193233692,-0.202314691,-0.907527878,-0.758960352,1.125741834,-0.832373228,-0.772671097,-0.083359949,0.778112884,-0.318999167,-1.374753976,-1.765940671,1.00205415,-0.09490257,0.680413817
80,ODS,open_arms_and_forward,1502202106b.xlsx,left,-0.815170883,0.04435707,-0.605204204,-0.576599389,0.447474836,0.417549913,-0.557828295,-0.615404519,-0.487962905,-1.119442457,-0.178371284,-0.151062411,0.110965177,-0.030229041,-0.142834555,0.18851932,-0.24716233,0.025917634,-0.299477108,0.240623133,0.324130213,-0.228987941,-0.134732839,-0.428137875,-0.115289335,-0.246524412,-0.0231872,-1.882639928,0.823965325,0.260325658,2.050436033,3.693186165,-0.245419469,-0.261201853,-0.58017491,-1.60288977,-0.112745816,-1.769075925
81,ODS,open_arms_and_forward,1502202106b.xlsx,right,-0.815170883,0.051935059,-0.210317752,-0.641184403,0.081182121,-0.67333529,-1.428493289,-1.043885229,-1.723892532,-0.662648035,0.256989308,-0.279763672,-0.004161415,0.603493027,0.169407226,0.112315867,-0.288349138,0.052151145,-0.275267092,0.329449122,-0.140372292,-0.19516985,-0.526259079,-0.198042682,-0.63689077,-0.197352604,-0.501663791,-1.882639928,1.276045159,1.055339672,2.356236059,0.647750962,-0.245419469,0.546823817,-0.460022636,-1.168944771,-0.112745816,-1.769075925
82,ODS,open_arms_and_forward,1502202107a.xlsx,left,3.311631714,0.839677966,0.840719575,0.069457325,2.311175145,1.545625019,0.434334573,-0.846784102,-0.634255871,-2.200668997,-0.065051449,-0.653103126,0.852481889,-0.283748125,0.92362216,0.374033144,0.002270544,0.374329796,0.835421388,-0.262500337,-0.014073957,-0.067394183,1.004484523,0.263616607,0.119699294,-0.209283296,0.216951014,0.468738921,-0.022830523,0.121905372,1.486631066,0.44244485,-0.169284181,-0.807605345,1.840916522,-0.033893544,-0.130589062,0.272165527
83,ODS,open_arms_and_forward,1502202107a.xlsx,right,0.560429982,-0.003057243,-0.718396407,1.059181719,0.765679197,0.036699256,-0.160973299,-0.798794263,-0.895536148,-0.242162914,-0.144810544,-0.508221188,0.368103346,1.539272607,0.3709808,0.132707097,-0.184460541,2.128593454,0.656547523,1.515399212,2.103868388,0.835970595,1.206336898,1.530865987,1.967921934,1.031730358,1.793648227,0.468738921,0.115670258,0.082173508,0.70885459,0.44244485,-0.169284181,-0.840064877,1.502555261,-0.093535459,-0.130589062,0.272165527
84,ODS,open_arms_and_forward,1502202107a.xlsx2,left,0.10189636,-0.328257765,1.063764401,-0.540010658,1.343236592,-0.57000275,0.55607989,-0.546847605,1.150939929,-0.16290713,0.550653101,-0.417926971,0.346662818,0.092027971,-0.436988127,0.809844373,0.851181328,0.188994949,-0.097731758,0.451680218,0.091203616,-0.010150108,0.117241731,0.214108962,0.077157172,0.339949924,0.437983699,-0.015368489,0.133206761,0.35618359,0.244443129,0.762588226,0.333482526,-0.509471486,0.593978775,0.666728864,-0.234674664,0.272165527
85,ODS,open_arms_and_forward,1502202107a.xlsx2,right,0.10189636,-0.06331229,0.282038143,0.782952398,0.459131739,0.144125981,1.089582512,0.093016923,1.963106055,-0.199346571,0.232022683,-0.880513984,1.37002688,2.005659454,1.90357943,-0.39498078,0.737105885,3.068980751,3.1953274,1.173109225,2.014348165,0.820633591,1.194786421,1.559664143,1.452696009,1.196920338,1.890803206,-0.015368489,0.731251707,0.315719891,0.244443129,0.762588226,0.333482526,0.372780461,0.274823259,0.359787697,-0.234674664,0.272165527
